wavenumber,abs,,
10588.8292,1.00841,61.79816,58.9588543
10588.7462,0.99623,62.09048,59.09813449
10588.7202,0.99743,62.06168,59.08442688
10588.6832,0.99469,62.12744,59.11572126
10588.6442,0.99532,62.11232,59.1085273
10588.6282,1.03626,61.12976,58.63914222
10588.6022,0.98839,62.27864,59.18761272
10588.5912,0.97823,62.52248,59.30336837
10588.5652,1.03522,61.15472,58.65111252
10588.5332,1.02151,61.48376,58.80868558
10588.4992,0.98185,62.4356,59.26215065
10588.4632,1.00036,61.99136,59.05094411
10588.4162,1.04679,60.87704,58.51780498
10588.3802,1.00252,61.93952,59.0262484
10588.3472,0.98709,62.30984,59.20243661
10588.3102,0.97847,62.51672,59.30063659
10588.2772,0.99258,62.17808,59.13980893
10588.2412,0.97813,62.52488,59.30450657
10588.2042,1.00694,61.83344,58.97568143
10588.1702,1.00802,61.80752,58.96331911
10588.1312,1.00522,61.87472,58.99536422
10588.0872,1.01005,61.7588,58.9400755
10588.0362,1.02106,61.49456,58.81385041
10587.9792,0.99843,62.03768,59.07300145
10587.9112,1.00314,61.92464,59.01915791
10587.8692,0.99062,62.22512,59.16217542
10587.8332,0.9954,62.1104,59.10761372
10587.7992,0.99804,62.04704,59.07745763
10587.7832,1.04437,60.93512,58.54571291
10587.7632,1.00321,61.92296,59.01835731
10587.7582,0.99959,62.00984,59.05974517
10587.7222,0.97827,62.52152,59.30291308
10587.6782,1.00293,61.92968,59.02155962
10587.6422,0.98434,62.37584,59.23378259
10587.6132,0.99015,62.2364,59.16753755
10587.5792,1.02717,61.34792,58.74368477
10587.5452,0.9909,62.2184,59.15898072
10587.5092,1.00969,61.76744,58.94419819
10587.4732,0.99369,62.15144,59.12713844
10587.4382,1.01144,61.72544,58.92415464
10587.3922,1.01929,61.53704,58.834161
10587.3582,0.96816,62.76416,59.4178761
10587.3222,1.01669,61.59944,58.86398305
10587.2832,0.98729,62.30504,59.20015625
10587.2432,1.02576,61.38176,58.75988427
10587.1862,1.00937,61.77512,58.94786256
10587.1432,1.051,60.776,58.46922267
10587.0722,0.99213,62.18888,59.14494484
10587.0362,1.00188,61.95488,59.03356672
10587.0322,0.99516,62.11616,59.11035442
10586.9872,1.01034,61.75184,58.93675424
10586.9522,1.01323,61.68248,58.9036459
10586.9512,1.00302,61.92752,59.02053033
10586.9142,1.00645,61.8452,58.98128941
10586.8802,1.0088,61.7888,58.95438915
10586.8462,1.01897,61.54472,58.83783222
10586.8122,0.99698,62.07248,59.08956761
10586.7782,1.00234,61.94384,59.02830677
10586.7382,1.02381,61.42856,58.78228049
10586.6952,0.98918,62.25968,59.17860255
10586.6572,1.00527,61.87352,58.99479214
10586.6232,1.00747,61.82072,58.96961506
10586.5892,0.98818,62.28368,59.1900076
10586.5532,0.99003,62.23928,59.16890653
10586.5172,1.01834,61.55984,58.84505927
10586.4842,1.02632,61.36832,58.75345096
10586.4472,1.01284,61.69184,58.90811489
10586.4082,1.02346,61.43696,58.78629942
10586.3702,0.97914,62.50064,59.29300971
10586.3142,0.99393,62.14568,59.12439852
10586.1842,1.00099,61.97624,59.04374226
10586.1782,0.98209,62.42984,59.25941697
10586.1772,1.0044,61.8944,59.00474557
10586.1472,0.99713,62.06888,59.08785408
10586.1132,0.99734,62.06384,59.08545506
10586.0762,0.98955,62.2508,59.17438213
10586.0322,0.98242,62.42192,59.25565796
10586.0182,1.01617,61.61192,58.86994564
10585.9942,1.00819,61.80344,58.96137295
10585.9622,0.98698,62.31248,59.20369076
10585.9272,1.0003,61.9928,59.05162995
10585.8912,1.0068,61.8368,58.97728376
10585.8572,0.99129,62.20904,59.15453068
10585.8172,0.98412,62.38112,59.23628955
10585.7822,1.01217,61.70792,58.9157916
10585.7412,1.03503,61.15928,58.65329914
10585.7072,0.99255,62.1788,59.14015134
10585.6702,0.9916,62.2016,59.15099323
10585.6342,1.00742,61.82192,58.97018738
10585.5982,0.99717,62.06792,59.08739713
10585.5622,1.00886,61.78736,58.95370217
10585.5162,0.98652,62.32352,59.20893514
10585.4622,1.01756,61.57856,58.85400581
10585.3892,1.00301,61.92776,59.02064469
10585.3412,0.99327,62.16152,59.131933
10585.3372,0.99684,62.07584,59.09116685
10585.2992,1.01541,61.63016,58.87865912
10585.2612,0.99974,62.00624,59.05803078
10585.2262,1.01681,61.59656,58.86260698
10585.1922,1.01047,61.74872,58.93526533
10585.1812,0.99826,62.04176,59.07494393
10585.1582,0.99476,62.12576,59.11492197
10585.1192,1.01307,61.68632,58.90547937
10585.0772,1.00927,61.77752,58.94900763
10585.0442,1.03191,61.23416,58.68919407
10585.0082,1.00495,61.8812,58.99845337
10584.9742,0.97187,62.67512,59.37571473
10584.9412,1.00197,61.95272,59.03253764
10584.9052,1.00158,61.96208,59.03699687
10584.8712,0.95751,63.01976,59.53873949
10584.8282,0.9658,62.8208,59.44468017
10584.7832,0.99438,62.13488,59.11926082
10584.7422,1.03231,61.22456,58.68459338
10584.7072,0.99639,62.08664,59.09630699
10584.6732,1.0026,61.9376,59.02533354
10584.6272,1.01366,61.67216,58.89871815
10584.5512,1.00973,61.76648,58.94374013
10584.4972,0.98665,62.3204,59.20745308
10584.4882,0.99735,62.0636,59.08534082
10584.4622,1.01068,61.74368,58.9328601
10584.4222,0.98577,62.34152,59.21748475
10584.3762,0.9916,62.2016,59.15099323
10584.3392,0.99986,62.00336,59.05665924
10584.3352,1.00836,61.79936,58.95942673
10584.3082,1.00439,61.89464,59.00485997
10584.2742,1.01687,61.59512,58.86191893
10584.2432,1.00959,61.76984,58.94534333
10584.2072,0.9871,62.3096,59.20232259
10584.1612,0.98943,62.25368,59.17575095
10584.1232,1.00805,61.8068,58.96297567
10584.0882,0.98858,62.27408,59.18544585
10584.0522,1.0083,61.8008,58.96011364
10584.0172,1.01563,61.62488,58.87613693
10583.9822,0.96816,62.76416,59.4178761
10583.9432,1.01132,61.72832,58.92552927
10583.9072,1.00441,61.89416,59.00463117
10583.8672,1.00659,61.84184,58.97968718
10583.8252,0.97968,62.48768,59.28686195
10583.7852,0.98934,62.25584,59.17677754
10583.7352,1.01769,61.57544,58.85251481
10583.6452,0.98898,62.26448,59.18088374
10583.6122,0.99817,62.04392,59.07597227
10583.6092,1.00406,61.90256,59.00863496
10583.5762,1.01191,61.71416,58.91877035
10583.5402,1.01527,61.63352,58.8802641
10583.5012,0.99972,62.00672,59.05825937
10583.4892,1.00405,61.9028,59.00874935
10583.4582,1.00481,61.88456,59.00005508
10583.4212,0.99992,62.00192,59.05597345
10583.3872,0.99923,62.01848,59.06385951
10583.3532,1.01276,61.69376,58.90903157
10583.3182,1.00771,61.81496,58.96686782
10583.2842,0.97303,62.64728,59.36252606
10583.2462,1.0309,61.2584,58.70080919
10583.2072,1.00586,61.85936,58.98804116
10583.1682,0.98341,62.39816,59.24437948
10583.1362,0.97782,62.53232,59.30803487
10583.1002,0.98933,62.25608,59.1768916
10583.0642,0.97972,62.48672,59.28640654
10583.0232,0.98806,62.28656,59.19137606
10582.9822,1.05244,60.74144,58.45259618
10582.9302,0.98837,62.27912,59.18784081
10582.8842,1.01964,61.52864,58.83014533
10582.8082,1.02196,61.47296,58.8035203
10582.7692,0.98914,62.26064,59.1790588
10582.7682,1.00962,61.76912,58.94499979
10582.7252,0.99619,62.09144,59.09859135
10582.6892,1.00181,61.95656,59.03436711
10582.6532,1.00398,61.90448,59.00955007
10582.6392,1.01487,61.64312,58.88484949
10582.6172,1.03293,61.20968,58.6774616
10582.5842,1.00338,61.91888,59.01641297
10582.5442,0.99827,62.04152,59.07482967
10582.5042,1.00372,61.91072,59.01252409
10582.4732,1.00512,61.87712,58.99650837
10582.4382,1.01433,61.65608,58.89103922
10582.4042,0.99303,62.16728,59.13467257
10582.3682,1.00101,61.97576,59.04351361
10582.3332,1.01006,61.75856,58.93996098
10582.2952,0.99224,62.18624,59.14368944
10582.2512,0.99416,62.14016,59.12177264
10582.2032,0.99012,62.23712,59.1678798
10582.1672,0.98115,62.4524,59.27012317
10582.1252,0.99522,62.11472,59.10966926
10582.0832,1.02041,61.51016,58.82130991
10582.0402,0.97571,62.58296,59.33204446
10581.9592,1.03399,61.18424,58.66526656
10581.9222,0.99197,62.19272,59.14677083
10581.9102,1.00027,61.99352,59.05197287
10581.8882,0.98844,62.27744,59.1870425
10581.8722,0.99801,62.04776,59.0778004
10581.8512,1.00486,61.88336,58.99948305
10581.8052,1.00102,61.97552,59.04339929
10581.7672,0.99965,62.0084,59.05905942
10581.7312,1.00555,61.8668,58.99158838
10581.6962,0.98836,62.27936,59.18795486
10581.6602,1.00459,61.88984,59.00257198
10581.6282,1.00048,61.98848,59.04957239
10581.5952,0.99478,62.12528,59.1146936
10581.5572,1.00174,61.95824,59.03516749
10581.5162,0.99737,62.06312,59.08511234
10581.4822,0.99897,62.02472,59.06683079
10581.4462,0.98771,62.29496,59.19536722
10581.4172,1.00052,61.98752,59.04911515
10581.3842,1.00163,61.96088,59.0364252
10581.3402,1.00991,61.76216,58.9416788
10581.2912,1.01544,61.62944,58.87831519
10581.2202,0.96232,62.90432,59.48418277
10581.1592,1.02008,61.51808,58.82509669
10581.1132,0.98518,62.35568,59.22420958
10581.0722,1.00089,61.97864,59.04488547
10581.0682,0.99952,62.01152,59.06054521
10581.0322,0.97723,62.54648,59.31474943
10580.9992,0.99228,62.18528,59.14323292
10580.9642,0.98313,62.40488,59.24756957
10580.9632,0.981,62.456,59.27183142
10580.9302,0.99451,62.13176,59.11777651
10580.8972,0.99236,62.18336,59.14231987
10580.8622,0.99162,62.20112,59.150765
10580.8182,0.99132,62.20832,59.15418836
10580.7752,1.00024,61.99424,59.05231579
10580.7392,0.98182,62.43632,59.26249235
10580.7032,0.97929,62.49704,59.29130206
10580.6692,1.00206,61.95056,59.03150854
10580.6372,0.9886,62.2736,59.18521775
10580.6012,1.01744,61.58144,58.85538208
10580.5642,0.98671,62.31896,59.20676904
10580.5302,1.01901,61.54376,58.83737333
10580.4912,0.98809,62.28584,59.19103395
10580.4532,0.99793,62.04968,59.07871444
10580.4032,0.98183,62.43608,59.26237845
10580.3482,0.99164,62.20064,59.15053677
10580.2812,0.99877,62.02952,59.0691163
10580.2302,0.98152,62.44352,59.26590926
10580.2082,1.00694,61.83344,58.97568143
10580.1952,0.97162,62.68112,59.37855674
10580.1612,1.01076,61.74176,58.9319438
10580.1402,0.99134,62.20784,59.15396014
10580.1272,0.99125,62.21,59.15498711
10580.0832,0.99267,62.17592,59.13878169
10580.0432,0.99112,62.21312,59.15647048
10580.0122,1.01275,61.694,58.90914615
10579.9772,1.00308,61.92608,59.01984412
10579.9432,0.9973,62.0648,59.08591203
10579.9072,1.02083,61.50008,58.81649003
10579.8642,1.05007,60.79832,58.47995811
10579.8232,1.00871,61.79096,58.9554196
10579.7892,0.98948,62.25248,59.17518061
10579.7522,0.97987,62.48312,59.2846987
10579.7162,1.01098,61.73648,58.92942389
10579.6792,1.03356,61.19456,58.67021391
10579.6392,0.99214,62.18864,59.14483071
10579.5922,1.01812,61.56512,58.84758279
10579.5562,0.96735,62.7836,59.42707716
10579.5172,1.01036,61.75136,58.93652518
10579.4392,1.00352,61.91552,59.0148117
10579.3932,0.99474,62.12624,59.11515034
10579.3762,0.99183,62.19608,59.14836853
10579.3562,0.98677,62.31752,59.20608499
10579.3122,1.00762,61.81712,58.96789805
10579.2762,0.9889,62.2664,59.18179619
10579.2412,0.99207,62.19032,59.14562959
10579.2292,1.01641,61.60616,58.86719375
10579.2092,0.99767,62.05592,59.08168498
10579.1742,0.9881,62.2856,59.19091991
10579.1272,0.98672,62.31872,59.20665503
10579.0882,0.99293,62.16968,59.13581402
10579.0542,0.99644,62.08544,59.09573589
10579.0202,1.00977,61.76552,58.94328206
10578.9852,0.98372,62.39072,59.24084739
10578.9512,0.99751,62.05976,59.08351293
10578.9112,1.0259,61.3784,58.75827601
10578.8712,0.98353,62.39528,59.24301225
10578.8392,0.99624,62.09024,59.09802027
10578.8082,0.97955,62.4908,59.28834202
10578.7732,1.02976,61.28576,58.71391658
10578.7362,0.98412,62.38112,59.23628955
10578.6852,1.0363,61.1288,58.63868177
10578.6082,0.98134,62.44784,59.2679593
10578.5442,1.005,61.88,58.99788132
10578.5342,1.01369,61.67144,58.89837434
10578.5092,0.96485,62.8436,59.45546653
10578.4742,0.99751,62.05976,59.08351293
10578.4392,0.98118,62.45168,59.26978151
10578.4012,1.02267,61.45592,58.79536972
10578.3892,0.99951,62.01176,59.0606595
10578.3592,0.9973,62.0648,59.08591203
10578.3252,0.99703,62.07128,59.08899644
10578.2902,0.98168,62.43968,59.26408693
10578.2562,1.01093,61.73768,58.92999661
10578.2202,0.97047,62.70872,59.3916282
10578.1732,0.99074,62.22224,59.16080628
10578.1372,1.00733,61.82408,58.97121756
10578.1002,1.00725,61.826,58.97213325
10578.0652,0.98868,62.27168,59.18430535
10578.0302,0.98763,62.29688,59.19627944
10577.9972,0.99775,62.054,59.08077098
10577.9592,0.99328,62.16128,59.13181885
10577.9142,1.03085,61.2596,58.70138414
10577.8602,1.02061,61.50536,58.81901478
10577.8142,1.0075,61.82,58.96927166
10577.7562,1.00313,61.92488,59.01927228
10577.7092,1.01449,61.65224,58.88920529
10577.6912,1.00383,61.90808,59.01126587
10577.6652,0.97998,62.48048,59.28344626
10577.6242,1.00735,61.8236,58.97098863
10577.5882,0.99343,62.15768,59.13010654
10577.5572,0.99264,62.17664,59.13912411
10577.5412,1.01288,61.69088,58.90765655
10577.5222,0.99107,62.21432,59.157041
10577.4802,1.02487,61.40312,58.7701072
10577.4382,1.0132,61.6832,58.90398968
10577.4022,1.02848,61.31648,58.72863016
10577.3702,0.98426,62.37776,59.23469423
10577.3362,1.02091,61.49816,58.81557192
10577.3052,1.0044,61.8944,59.00474557
10577.2722,1.01057,61.74632,58.93412
10577.2362,0.96716,62.78816,59.42923523
10577.1992,1.00945,61.7732,58.94694649
10577.1602,1.00329,61.92104,59.01744234
10577.1122,0.99571,62.10296,59.10407346
10577.0782,0.97957,62.49032,59.28811432
10577.0332,1.02918,61.29968,58.72058413
10576.9832,1.00144,61.96544,59.03859754
10576.9252,1.00052,61.98752,59.04911515
10576.8612,0.99371,62.15096,59.12691012
10576.8292,0.99776,62.05376,59.08065673
10576.8112,1.01473,61.64648,58.8864543
10576.7922,0.9783,62.5208,59.30257161
10576.7512,1.01201,61.71176,58.9176247
10576.7152,0.98579,62.34104,59.21725678
10576.7082,1.00337,61.91912,59.01652735
10576.6722,1.00659,61.84184,58.97968718
10576.6392,1.04102,61.01552,58.58432384
10576.6062,1.02358,61.43408,58.78492154
10576.5722,1.01098,61.73648,58.92942389
10576.5392,1.01046,61.74896,58.93537987
10576.5032,0.99707,62.07032,59.0885395
10576.4552,1.01225,61.706,58.91487503
10576.4212,1.01351,61.67576,58.90043718
10576.3862,1.02009,61.51784,58.82498194
10576.3522,1.03014,61.27664,58.70954778
10576.3162,1.00795,61.8092,58.96412045
10576.2802,1.00806,61.80656,58.96286119
10576.2492,1.01165,61.7204,58.92174896
10576.2102,1.00414,61.90064,59.00771983
10576.1622,1.01717,61.58792,58.85847857
10576.1072,0.99385,62.1476,59.12531184
10576.0242,1.00894,61.78544,58.95278619
10575.9792,1.00149,61.96424,59.03802588
10575.9412,0.99556,62.10656,59.10578652
10575.9342,0.9921,62.1896,59.14528722
10575.9062,0.97971,62.48696,59.28652039
10575.9042,0.97797,62.52872,59.30632766
10575.8732,0.98616,62.33216,59.2130391
10575.8412,0.9836,62.3936,59.24221468
10575.8052,1.00688,61.83488,58.97636815
10575.7632,1.00389,61.90664,59.01057956
10575.7222,0.99791,62.05016,59.07894295
10575.6882,0.99916,62.02016,59.06465948
10575.6542,0.99585,62.0996,59.10247457
10575.6202,1.00353,61.91528,59.01469732
10575.5872,1.01712,61.58912,58.85905198
10575.5532,1.00116,61.97216,59.04179875
10575.5162,0.99536,62.11136,59.10807051
10575.4722,1.00495,61.8812,58.99845337
10575.4312,1.0076,61.8176,58.96812698
10575.3922,0.9797,62.4872,59.28663424
10575.3462,1.00115,61.9724,59.04191308
10575.2992,0.96774,62.77424,59.4226472
10575.2502,1.02765,61.3364,58.73816902
10575.1602,0.98321,62.40296,59.24665813
10575.1442,0.98933,62.25608,59.1768916
10575.1362,0.98389,62.38664,59.23891035
10575.1092,1.00213,61.94888,59.03070811
10575.0742,0.99735,62.0636,59.08534082
10575.0312,0.9908,62.2208,59.1601217
10575.0002,1.01073,61.74248,58.93228742
10574.9862,1.04655,60.8828,58.52057331
10574.9562,1.00565,61.8644,58.99044414
10574.9212,0.99142,62.20592,59.15304726
10574.8862,0.97674,62.55824,59.32032535
10574.8522,0.98701,62.31176,59.20334872
10574.8172,1.0129,61.6904,58.90742738
10574.7822,1.00329,61.92104,59.01744234
10574.7382,0.99982,62.00432,59.05711642
10574.7032,0.97235,62.6636,59.37025771
10574.6682,1.00182,61.95632,59.03425277
10574.6332,0.98936,62.25536,59.17654941
10574.6012,0.98325,62.402,59.24620241
10574.5652,0.98838,62.27888,59.18772677
10574.5272,0.99482,62.12432,59.11423686
10574.4872,1.01344,61.67744,58.90123938
10574.4042,1.01796,61.56896,58.84941801
10574.3482,1.01324,61.68224,58.9035313
10574.3082,1.01685,61.5956,58.86214828
10574.2902,1.01767,61.57592,58.8527442
10574.2662,0.98191,62.43416,59.26146724
10574.2312,1.02381,61.42856,58.78228049
10574.1922,1.006,61.856,58.98643912
10574.1592,1.01998,61.52048,58.82624414
10574.1502,1.0011,61.9736,59.0424847
10574.1262,0.99916,62.02016,59.06465948
10574.0852,1.01218,61.70768,58.91567703
10574.0552,0.98594,62.33744,59.21554695
10574.0122,1.01683,61.59608,58.86237763
10573.9772,1.00103,61.97528,59.04328497
10573.9422,1.00919,61.77944,58.94992366
10573.9092,1.00765,61.8164,58.96755464
10573.8702,1.02189,61.47464,58.80432382
10573.8292,0.96995,62.7212,59.39753783
10573.7832,1.03258,61.21808,58.68148771
10573.7452,0.9763,62.5688,59.32533186
10573.7122,1.02302,61.44752,58.7913514
10573.6712,0.99283,62.17208,59.13695545
10573.6342,1.0114,61.7264,58.92461285
10573.5952,1.01265,61.6964,58.91029197
10573.5392,1.0358,61.1408,58.64443708
10573.4692,0.97429,62.61704,59.34819711
10573.4312,1.02405,61.4228,58.7795245
10573.4262,1.00065,61.9844,59.04762908
10573.3962,1.00455,61.8908,59.00302958
10573.3572,1.00068,61.98368,59.04728614
10573.3182,1.01194,61.71344,58.91842666
10573.3152,0.99388,62.14688,59.12496934
10573.2782,1.0088,61.7888,58.95438915
10573.2432,0.99945,62.0132,59.06134523
10573.2072,0.99519,62.11544,59.11001184
10573.1712,0.99185,62.1956,59.14814029
10573.1392,0.99102,62.21552,59.15761151
10573.0952,1.00905,61.7828,58.9515267
10573.0582,0.99088,62.21888,59.15920892
10573.0232,0.97858,62.51408,59.29938448
10572.9882,1.00952,61.77152,58.94614491
10572.9562,0.98665,62.3204,59.20745308
10572.9232,0.99477,62.12552,59.11480779
10572.8852,1.00402,61.90352,59.00909252
10572.8452,0.99408,62.14208,59.122686
10572.7872,1.02098,61.49648,58.81476855
10572.7262,0.98357,62.39432,59.24255649
10572.6712,0.98289,62.41064,59.2503038
10572.6352,1.00007,61.99832,59.05425895
10572.6242,1.01556,61.62656,58.87693946
10572.5932,0.99943,62.01368,59.0615738
10572.5502,1.02438,61.41488,58.77573479
10572.5432,0.99689,62.07464,59.0905957
10572.5162,0.99153,62.20328,59.15179203
10572.4822,1.01756,61.57856,58.85400581
10572.4462,0.98238,62.42288,59.25611361
10572.4062,1.00568,61.86368,58.99010086
10572.3612,1.00622,61.85072,58.98392154
10572.3242,0.99218,62.18768,59.1443742
10572.2892,0.9849,62.3624,59.22740075
10572.2562,0.98864,62.27264,59.18476155
10572.2222,1.00081,61.98056,59.04580002
10572.1862,0.98548,62.34848,59.22079027
10572.1482,1.01445,61.6532,58.88966378
10572.1112,1.00773,61.81448,58.96663887
10572.0772,1.01545,61.6292,58.87820055
10572.0422,0.98757,62.29832,59.1969636
10572.0102,0.97733,62.54408,59.31361142
10571.9752,0.9999,62.0024,59.05620205
10571.9402,0.97725,62.546,59.31452183
10571.8962,0.96762,62.77712,59.4240103
10571.8062,0.98953,62.25128,59.17461026
